DRRALL,CRRINT,CRRALL,GEO_ID,NAME_rr,state,county,NAME_demo,B01001_001E,B01001_003E,B01001_027E,B03002_012E,B03002_001E,B25003_001E,B25003_003E,children_under_5,pct_children_under_5,pct_hispanic,pct_renter,self_response_rate,internet_response_rate,estimated_hispanic_gap,_rescued_data
0.0,48.5,68.8,0500000US17017,"Cass County, Illinois",17,17,"Cass County, Illinois",12955,261,414,2636,12955,5004,1143,675,5.21,20.35,22.84,68.8,48.5,3.05,
0.0,43.2,71.4,0500000US17021,"Christian County, Illinois",17,21,"Christian County, Illinois",33893,1094,830,661,33893,13473,3122,1924,5.68,1.95,23.17,71.4,43.2,0.29,
0.0,32.7,68.1,0500000US17023,"Clark County, Illinois",17,23,"Clark County, Illinois",15467,454,436,258,15467,6447,1243,890,5.75,1.67,19.28,68.1,32.7,0.25,
0.0,57.5,71.7,0500000US17025,"Clay County, Illinois",17,25,"Clay County, Illinois",13248,383,344,26,13248,5477,1274,727,5.49,0.2,23.26,71.7,57.5,0.03,
0.0,29.3,59.2,0500000US01127,"Walker County, Alabama",1,127,"Walker County, Alabama",64978,2031,1660,1868,64978,24718,5566,3691,5.68,2.87,22.52,59.2,29.3,0.43,
0.0,23.4,48.1,0500000US01129,"Washington County, Alabama",1,129,"Washington County, Alabama",15434,473,370,261,15434,5506,638,843,5.46,1.69,11.59,48.1,23.4,0.25,
0.0,64.7,76.3,0500000US17027,"Clinton County, Illinois",17,27,"Clinton County, Illinois",36998,1133,922,1220,36998,14493,2963,2055,5.55,3.3,20.44,76.3,64.7,0.49,
0.0,55.5,67.3,0500000US17029,"Coles County, Illinois",17,29,"Coles County, Illinois",47076,1209,1049,1385,47076,20385,8147,2258,4.8,2.94,39.97,67.3,55.5,0.44,
0.0,56.5,67.4,0500000US17031,"Cook County, Illinois",17,31,"Cook County, Illinois",5225367,153002,146891,1352482,5225367,2066248,877303,299893,5.74,25.88,42.46,67.4,56.5,3.88,
0.0,45.5,69.9,0500000US17033,"Crawford County, Illinois",17,33,"Crawford County, Illinois",18729,509,463,459,18729,7481,1570,972,5.19,2.45,20.99,69.9,45.5,0.37,
0.0,26.8,68.8,0500000US17035,"Cumberland County, Illinois",17,35,"Cumberland County, Illinois",10447,343,279,175,10447,4142,782,622,5.95,1.68,18.88,68.8,26.8,0.25,
0.0,66.7,75.0,0500000US17037,"DeKalb County, Illinois",17,37,"DeKalb County, Illinois",100686,2834,2734,12356,100686,39139,15650,5568,5.53,12.27,39.99,75.0,66.7,1.84,
0.0,40.9,71.0,0500000US17039,"De Witt County, Illinois",17,39,"De Witt County, Illinois",15535,432,434,470,15535,6644,1569,866,5.57,3.03,23.62,71.0,40.9,0.45,
0.0,45.2,72.9,0500000US17041,"Douglas County, Illinois",17,41,"Douglas County, Illinois",19714,612,726,1491,19714,7640,1638,1338,6.79,7.56,21.44,72.9,45.2,1.13,
0.0,73.2,80.8,0500000US17043,"DuPage County, Illinois",17,43,"DuPage County, Illinois",930559,26790,25543,137806,930559,348870,93684,52333,5.62,14.81,26.85,80.8,73.2,2.22,
0.0,33.6,67.0,0500000US17045,"Edgar County, Illinois",17,45,"Edgar County, Illinois",16852,425,398,224,16852,7598,2000,823,4.88,1.33,26.32,67.0,33.6,0.2,
0.0,25.0,68.0,0500000US17047,"Edwards County, Illinois",17,47,"Edwards County, Illinois",6182,178,185,86,6182,2625,547,363,5.87,1.39,20.84,68.0,25.0,0.21,
0.0,58.0,77.3,0500000US17049,"Effingham County, Illinois",17,49,"Effingham County, Illinois",34594,1114,1148,772,34594,14098,3129,2262,6.54,2.23,22.19,77.3,58.0,0.33,
0.0,23.2,64.1,0500000US17051,"Fayette County, Illinois",17,51,"Fayette County, Illinois",21464,627,587,492,21464,7678,1562,1214,5.66,2.29,20.34,64.1,23.2,0.34,
0.0,55.3,72.3,0500000US17053,"Ford County, Illinois",17,53,"Ford County, Illinois",13484,400,364,553,13484,5689,1350,764,5.67,4.1,23.73,72.3,55.3,0.61,
0.0,30.7,67.6,0500000US17055,"Franklin County, Illinois",17,55,"Franklin County, Illinois",37810,1121,1041,730,37810,16095,4012,2162,5.72,1.93,24.93,67.6,30.7,0.29,
0.0,42.1,70.4,0500000US17057,"Fulton County, Illinois",17,57,"Fulton County, Illinois",33691,878,821,966,33691,13955,3093,1699,5.04,2.87,22.16,70.4,42.1,0.43,
0.0,23.3,61.7,0500000US17059,"Gallatin County, Illinois",17,59,"Gallatin County, Illinois",4967,110,113,16,4967,2155,502,223,4.49,0.32,23.29,61.7,23.3,0.05,
0.0,27.5,61.3,0500000US17061,"Greene County, Illinois",17,61,"Greene County, Illinois",12015,315,301,158,12015,4543,1048,616,5.13,1.32,23.07,61.3,27.5,0.2,
0.0,63.7,76.5,0500000US17063,"Grundy County, Illinois",17,63,"Grundy County, Illinois",52624,1661,1316,5751,52624,20376,4936,2977,5.66,10.93,24.22,76.5,63.7,1.64,
0.0,23.0,63.7,0500000US17065,"Hamilton County, Illinois",17,65,"Hamilton County, Illinois",8008,235,212,158,8008,3271,748,447,5.58,1.97,22.87,63.7,23.0,0.3,
0.0,32.5,66.1,0500000US17067,"Hancock County, Illinois",17,67,"Hancock County, Illinois",17582,446,439,313,17582,7510,1376,885,5.03,1.78,18.32,66.1,32.5,0.27,
0.0,22.5,45.9,0500000US17071,"Henderson County, Illinois",17,71,"Henderson County, Illinois",6374,166,136,120,6374,2745,376,302,4.74,1.88,13.7,45.9,22.5,0.28,
0.0,59.0,76.7,0500000US17073,"Henry County, Illinois",17,73,"Henry County, Illinois",49157,1329,1209,3067,49157,20187,4084,2538,5.16,6.24,20.23,76.7,59.0,0.94,
0.0,45.0,59.7,0500000US17077,"Jackson County, Illinois",17,77,"Jackson County, Illinois",53176,1425,1404,2490,53176,23133,11925,2829,5.32,4.68,51.55,59.7,45.0,0.7,
0.0,36.3,72.0,0500000US17079,"Jasper County, Illinois",17,79,"Jasper County, Illinois",9295,295,267,170,9295,3710,677,562,6.05,1.83,18.25,72.0,36.3,0.27,
0.0,50.7,71.2,0500000US17083,"Jersey County, Illinois",17,83,"Jersey County, Illinois",21462,502,509,319,21462,7735,1463,1011,4.71,1.49,18.91,71.2,50.7,0.22,
0.0,42.9,62.0,0500000US17085,"Jo Daviess County, Illinois",17,85,"Jo Daviess County, Illinois",21942,480,431,725,21942,10074,2029,911,4.15,3.3,20.14,62.0,42.9,0.49,
0.0,30.1,64.1,0500000US17087,"Johnson County, Illinois",17,87,"Johnson County, Illinois",13313,267,291,537,13313,4106,605,558,4.19,4.03,14.73,64.1,30.1,0.6,
0.0,55.4,70.9,0500000US17091,"Kankakee County, Illinois",17,91,"Kankakee County, Illinois",107421,3161,3044,12337,107421,40591,12957,6205,5.78,11.48,31.92,70.9,55.4,1.72,
0.0,75.8,82.3,0500000US17093,"Kendall County, Illinois",17,93,"Kendall County, Illinois",132795,4233,3994,27907,132795,43878,6979,8227,6.2,21.02,15.91,82.3,75.8,3.15,
0.0,68.1,76.9,0500000US17097,"Lake County, Illinois",17,97,"Lake County, Illinois",713159,19673,19004,162456,713159,254794,66746,38677,5.42,22.78,26.2,76.9,68.1,3.42,
0.0,55.0,73.6,0500000US17099,"LaSalle County, Illinois",17,99,"LaSalle County, Illinois",109495,3038,2740,11465,109495,45130,12027,5778,5.28,10.47,26.65,73.6,55.0,1.57,
0.0,61.8,75.1,0500000US17103,"Lee County, Illinois",17,103,"Lee County, Illinois",34221,834,860,2322,34221,13669,3988,1694,4.95,6.79,29.18,75.1,61.8,1.02,
0.0,45.1,73.6,0500000US17105,"Livingston County, Illinois",17,105,"Livingston County, Illinois",35771,1058,939,1827,35771,14665,4063,1997,5.58,5.11,27.71,73.6,45.1,0.77,
0.0,50.3,71.5,0500000US17107,"Logan County, Illinois",17,107,"Logan County, Illinois",28027,756,656,975,28027,11101,3260,1412,5.04,3.48,29.37,71.5,50.3,0.52,
0.0,73.7,82.3,0500000US17111,"McHenry County, Illinois",17,111,"McHenry County, Illinois",311133,8317,8141,44625,311133,115467,20521,16458,5.29,14.34,17.77,82.3,73.7,2.15,
0.0,55.0,71.1,0500000US17115,"Macon County, Illinois",17,115,"Macon County, Illinois",103542,3268,3040,2614,103542,43362,13472,6308,6.09,2.52,31.07,71.1,55.0,0.38,
0.0,60.3,74.1,0500000US17119,"Madison County, Illinois",17,119,"Madison County, Illinois",265512,7369,6899,9729,265512,108914,29247,14268,5.37,3.66,26.85,74.1,60.3,0.55,
0.0,40.2,67.3,0500000US17121,"Marion County, Illinois",17,121,"Marion County, Illinois",37543,1234,1135,841,37543,15236,3992,2369,6.31,2.24,26.2,67.3,40.2,0.34,
0.0,29.7,63.8,0500000US17125,"Mason County, Illinois",17,125,"Mason County, Illinois",13074,310,335,178,13074,5788,1132,645,4.93,1.36,19.56,63.8,29.7,0.2,
0.0,31.3,64.1,0500000US17127,"Massac County, Illinois",17,127,"Massac County, Illinois",14135,387,344,454,14135,5413,1186,731,5.17,3.21,21.91,64.1,31.3,0.48,
0.0,56.6,74.2,0500000US17129,"Menard County, Illinois",17,129,"Menard County, Illinois",12284,307,313,164,12284,5085,1035,620,5.05,1.34,20.35,74.2,56.6,0.2,
0.0,73.1,82.9,0500000US17133,"Monroe County, Illinois",17,133,"Monroe County, Illinois",34905,1046,864,581,34905,13565,2156,1910,5.47,1.66,15.89,82.9,73.1,0.25,
0.0,49.2,72.0,0500000US17135,"Montgomery County, Illinois",17,135,"Montgomery County, Illinois",28352,712,757,536,28352,11259,2765,1469,5.18,1.89,24.56,72.0,49.2,0.28,
0.0,17.8,51.2,0500000US29197,"Schuyler County, Missouri",29,197,"Schuyler County, Missouri",4066,178,144,52,4066,1264,327,322,7.92,1.28,25.87,51.2,17.8,0.19,
0.0,32.5,65.9,0500000US29186,"Ste. Genevieve County, Missouri",29,186,"Ste. Genevieve County, Missouri",18494,496,523,248,18494,7121,1331,1019,5.51,1.34,18.69,65.9,32.5,0.2,
0.0,64.4,75.8,0500000US29189,"St. Louis County, Missouri",29,189,"St. Louis County, Missouri",999703,29163,27848,31016,999703,413247,130240,57011,5.7,3.1,31.52,75.8,64.4,0.46,
0.0,32.4,60.1,0500000US29195,"Saline County, Missouri",29,195,"Saline County, Missouri",23219,738,502,2577,23219,7808,2153,1240,5.34,11.1,27.57,60.1,32.4,1.66,
0.0,38.3,63.8,0500000US29201,"Scott County, Missouri",29,201,"Scott County, Missouri",38055,1217,1206,1004,38055,15160,4761,2423,6.37,2.64,31.41,63.8,38.3,0.4,
0.0,15.1,36.4,0500000US29203,"Shannon County, Missouri",29,203,"Shannon County, Missouri",7132,214,177,27,7132,2753,503,391,5.48,0.38,18.27,36.4,15.1,0.06,
0.0,40.2,59.8,0500000US29205,"Shelby County, Missouri",29,205,"Shelby County, Missouri",6049,186,191,140,6049,2362,620,377,6.23,2.31,26.25,59.8,40.2,0.35,
0.0,25.6,63.3,0500000US29207,"Stoddard County, Missouri",29,207,"Stoddard County, Missouri",28656,852,783,553,28656,11472,3299,1635,5.71,1.93,28.76,63.3,25.6,0.29,
0.0,28.9,47.6,0500000US29209,"Stone County, Missouri",29,209,"Stone County, Missouri",31314,618,586,789,31314,12726,1933,1204,3.84,2.52,15.19,47.6,28.9,0.38,
0.0,17.0,50.9,0500000US29211,"Sullivan County, Missouri",29,211,"Sullivan County, Missouri",5983,186,191,1117,5983,1991,513,377,6.3,18.67,25.77,50.9,17.0,2.8,
0.0,36.8,51.1,0500000US29213,"Taney County, Missouri",29,213,"Taney County, Missouri",56202,1302,1548,3563,56202,21595,7194,2850,5.07,6.34,33.31,51.1,36.8,0.95,
0.0,19.4,55.8,0500000US29215,"Texas County, Missouri",29,215,"Texas County, Missouri",24828,702,688,591,24828,9335,2214,1390,5.6,2.38,23.72,55.8,19.4,0.36,
0.0,30.6,62.1,0500000US29217,"Vernon County, Missouri",29,217,"Vernon County, Missouri",19777,610,562,493,19777,7776,2250,1172,5.93,2.49,28.94,62.1,30.6,0.37,
0.0,55.0,66.1,0500000US29219,"Warren County, Missouri",29,219,"Warren County, Missouri",35729,1103,938,1310,35729,13067,2565,2041,5.71,3.67,19.63,66.1,55.0,0.55,
0.0,21.7,48.8,0500000US29221,"Washington County, Missouri",29,221,"Washington County, Missouri",23580,662,644,397,23580,9032,1935,1306,5.54,1.68,21.42,48.8,21.7,0.25,
0.0,13.8,33.3,0500000US29223,"Wayne County, Missouri",29,223,"Wayne County, Missouri",11081,251,252,221,11081,4490,1153,503,4.54,1.99,25.68,33.3,13.8,0.3,
0.0,36.1,68.1,0500000US29225,"Webster County, Missouri",29,225,"Webster County, Missouri",39265,1433,1378,896,39265,13717,3205,2811,7.16,2.28,23.37,68.1,36.1,0.34,
0.0,21.5,54.6,0500000US29227,"Worth County, Missouri",29,227,"Worth County, Missouri",1982,47,61,38,1982,773,155,108,5.45,1.92,20.05,54.6,21.5,0.29,
0.0,25.6,56.9,0500000US29229,"Wright County, Missouri",29,229,"Wright County, Missouri",18475,672,609,449,18475,6825,1541,1281,6.93,2.43,22.58,56.9,25.6,0.36,
0.0,42.1,53.9,0500000US29510,"St. Louis city, Missouri",29,510,"St. Louis city, Missouri",298018,8980,8629,12834,298018,143059,78886,17609,5.91,4.31,55.14,53.9,42.1,0.65,
0.0,20.3,43.0,0500000US29067,"Douglas County, Missouri",29,67,"Douglas County, Missouri",11803,350,290,118,11803,4616,864,640,5.42,1.0,18.72,43.0,20.3,0.15,
0.0,47.8,60.5,0500000US29075,"Gentry County, Missouri",29,75,"Gentry County, Missouri",6219,198,227,128,6219,2347,572,425,6.83,2.06,24.37,60.5,47.8,0.31,
0.0,43.7,59.6,0500000US29081,"Harrison County, Missouri",29,81,"Harrison County, Missouri",8190,257,244,219,8190,3013,863,501,6.12,2.67,28.64,59.6,43.7,0.4,
0.0,30.9,59.8,0500000US29089,"Howard County, Missouri",29,89,"Howard County, Missouri",10142,302,272,199,10142,3350,613,574,5.66,1.96,18.3,59.8,30.9,0.29,
0.0,52.8,64.4,0500000US29095,"Jackson County, Missouri",29,95,"Jackson County, Missouri",715526,22780,22005,68575,715526,298908,123945,44785,6.26,9.58,41.47,64.4,52.8,1.44,
0.0,16.4,51.6,0500000US29103,"Knox County, Missouri",29,103,"Knox County, Missouri",3772,146,129,31,3772,1154,173,275,7.29,0.82,14.99,51.6,16.4,0.12,
0.0,38.3,64.1,0500000US29109,"Lawrence County, Missouri",29,109,"Lawrence County, Missouri",38231,1320,1202,3119,38231,14629,4271,2522,6.6,8.16,29.2,64.1,38.3,1.22,
0.0,38.9,63.4,0500000US29115,"Linn County, Missouri",29,115,"Linn County, Missouri",11892,357,353,340,11892,4773,1101,710,5.97,2.86,23.07,63.4,38.9,0.43,
0.0,43.7,66.2,0500000US29121,"Macon County, Missouri",29,121,"Macon County, Missouri",15173,456,372,260,15173,5848,1352,828,5.46,1.71,23.12,66.2,43.7,0.26,
0.0,54.9,68.4,0500000US29127,"Marion County, Missouri",29,127,"Marion County, Missouri",28525,893,836,125,28525,11295,3516,1729,6.06,0.44,31.13,68.4,54.9,0.07,
0.0,51.8,66.0,0500000US29135,"Moniteau County, Missouri",29,135,"Moniteau County, Missouri",15401,510,468,843,15401,5691,1322,978,6.35,5.47,23.23,66.0,51.8,0.82,
0.0,23.9,41.4,0500000US29141,"Morgan County, Missouri",29,141,"Morgan County, Missouri",21169,673,729,536,21169,7820,1578,1402,6.62,2.53,20.18,41.4,23.9,0.38,
0.0,53.3,65.1,0500000US29147,"Nodaway County, Missouri",29,147,"Nodaway County, Missouri",21140,559,483,365,21140,8261,3022,1042,4.93,1.73,36.58,65.1,53.3,0.26,
0.0,21.6,49.7,0500000US29155,"Pemiscot County, Missouri",29,155,"Pemiscot County, Missouri",15555,465,644,484,15555,6275,2745,1109,7.13,3.11,43.75,49.7,21.6,0.47,
0.0,36.0,62.5,0500000US29163,"Pike County, Missouri",29,163,"Pike County, Missouri",17719,534,462,411,17719,6307,1659,996,5.62,2.32,26.3,62.5,36.0,0.35,
0.0,41.5,51.5,0500000US29169,"Pulaski County, Missouri",29,169,"Pulaski County, Missouri",53726,2092,1622,6231,53726,15653,6699,3714,6.91,11.6,42.8,51.5,41.5,1.74,
0.0,38.6,63.0,0500000US29175,"Randolph County, Missouri",29,175,"Randolph County, Missouri",24652,817,690,549,24652,9101,2892,1507,6.11,2.23,31.78,63.0,38.6,0.33,
0.0,73.5,81.6,0500000US29183,"St. Charles County, Missouri",29,183,"St. Charles County, Missouri",406262,11482,11090,14473,406262,156381,30125,22572,5.56,3.56,19.26,81.6,73.5,0.53,
0.0,40.5,62.5,0500000US29187,"St. Francois County, Missouri",29,187,"St. Francois County, Missouri",66814,1766,1808,1338,66814,23973,7398,3574,5.35,2.0,30.86,62.5,40.5,0.3,
0.0,33.2,62.7,0500000US29199,"Scotland County, Missouri",29,199,"Scotland County, Missouri",4720,183,188,0,4720,1527,303,371,7.86,0.0,19.84,62.7,33.2,0.0,
0.0,54.2,71.7,0500000US29003,"Andrew County, Missouri",29,3,"Andrew County, Missouri",18069,585,445,485,18069,6865,1482,1030,5.7,2.68,21.59,71.7,54.2,0.4,
0.0,48.7,67.8,0500000US29097,"Jasper County, Missouri",29,97,"Jasper County, Missouri",122788,4127,3847,10658,122788,47481,17467,7974,6.49,8.68,36.79,67.8,48.7,1.3,
0.0,43.7,66.5,0500000US29007,"Audrain County, Missouri",29,7,"Audrain County, Missouri",24873,857,689,856,24873,8968,2509,1546,6.22,3.44,27.98,66.5,43.7,0.52,
0.0,57.8,71.0,0500000US29113,"Lincoln County, Missouri",29,113,"Lincoln County, Missouri",60172,1991,2013,1623,60172,21961,4579,4004,6.65,2.7,20.85,71.0,57.8,0.4,
0.0,23.7,52.7,0500000US37047,"Columbus County, North Carolina",37,47,"Columbus County, North Carolina",50827,1072,1516,2996,50827,19185,5608,2588,5.09,5.89,29.23,52.7,23.7,0.88,
0.0,52.1,65.4,0500000US37049,"Craven County, North Carolina",37,49,"Craven County, North Carolina",101098,3180,3098,7857,101098,41004,13156,6278,6.21,7.77,32.08,65.4,52.1,1.17,
0.0,42.6,50.7,0500000US37053,"Currituck County, North Carolina",37,53,"Currituck County, North Carolina",28616,824,687,1360,28616,11108,1388,1511,5.28,4.75,12.5,50.7,42.6,0.71,
0.0,30.2,36.8,0500000US37055,"Dare County, North Carolina",37,55,"Dare County, North Carolina",37160,820,837,2809,37160,16081,3568,1657,4.46,7.56,22.19,36.8,30.2,1.13,
0.0,52.1,67.3,0500000US37057,"Davidson County, North Carolina",37,57,"Davidson County, North Carolina",169498,4549,4513,13291,169498,67684,18579,9062,5.35,7.84,27.45,67.3,52.1,1.18,
0.0,21.6,48.8,0500000US37061,"Duplin County, North Carolina",37,61,"Duplin County, North Carolina",49312,1522,1489,11446,49312,20289,6212,3011,6.11,23.21,30.62,48.8,21.6,3.48,
0.0,54.8,62.0,0500000US37063,"Durham County, North Carolina",37,63,"Durham County, North Carolina",325101,9907,9675,44807,325101,135469,60436,19582,6.02,13.78,44.61,62.0,54.8,2.07,
0.0,54.4,66.1,0500000US37067,"Forsyth County, North Carolina",37,67,"Forsyth County, North Carolina",383739,11147,10803,52425,383739,153096,58296,21950,5.72,13.66,38.08,66.1,54.4,2.05,
0.0,44.4,62.2,0500000US37069,"Franklin County, North Carolina",37,69,"Franklin County, North Carolina",69680,1932,1893,6537,69680,26473,6032,3825,5.49,9.38,22.79,62.2,44.4,1.41,
0.0,40.9,62.7,0500000US37073,"Gates County, North Carolina",37,73,"Gates County, North Carolina",10509,179,168,337,10509,4144,843,347,3.3,3.21,20.34,62.7,40.9,0.48,
0.0,19.9,34.5,0500000US37075,"Graham County, North Carolina",37,75,"Graham County, North Carolina",8047,163,154,332,8047,3179,638,317,3.94,4.13,20.07,34.5,19.9,0.62,
0.0,28.7,57.5,0500000US37079,"Greene County, North Carolina",37,79,"Greene County, North Carolina",20407,562,410,3243,20407,6793,2238,972,4.76,15.89,32.95,57.5,28.7,2.38,
0.0,56.7,69.5,0500000US37081,"Guilford County, North Carolina",37,81,"Guilford County, North Carolina",539557,15520,14830,46429,539557,212825,86123,30350,5.62,8.61,40.47,69.5,56.7,1.29,
0.0,46.4,60.9,0500000US37085,"Harnett County, North Carolina",37,85,"Harnett County, North Carolina",134718,4956,4565,18477,134718,47870,15142,9521,7.07,13.72,31.63,60.9,46.4,2.06,
0.0,38.3,57.1,0500000US37087,"Haywood County, North Carolina",37,87,"Haywood County, North Carolina",62152,1433,1298,2812,62152,26481,6674,2731,4.39,4.52,25.2,57.1,38.3,0.68,
0.0,30.7,53.9,0500000US37091,"Hertford County, North Carolina",37,91,"Hertford County, North Carolina",21633,483,439,1004,21633,8353,2891,922,4.26,4.64,34.61,53.9,30.7,0.7,
0.0,45.0,59.6,0500000US37093,"Hoke County, North Carolina",37,93,"Hoke County, North Carolina",52612,2199,2087,7758,52612,18481,5560,4286,8.15,14.75,30.08,59.6,45.0,2.21,
0.0,56.6,68.4,0500000US37097,"Iredell County, North Carolina",37,97,"Iredell County, North Carolina",187839,5158,4798,15549,187839,72296,20476,9956,5.3,8.28,28.32,68.4,56.6,1.24,
0.0,26.4,36.9,0500000US37099,"Jackson County, North Carolina",37,99,"Jackson County, North Carolina",42388,899,707,2768,42388,17737,6731,1606,3.79,6.53,37.95,36.9,26.4,0.98,
0.0,28.9,54.5,0500000US37103,"Jones County, North Carolina",37,103,"Jones County, North Carolina",9263,221,198,529,9263,3815,917,419,4.52,5.71,24.04,54.5,28.9,0.86,
0.0,46.4,66.9,0500000US37105,"Lee County, North Carolina",37,105,"Lee County, North Carolina",63560,2087,1884,12691,63560,24050,8344,3971,6.25,19.97,34.69,66.9,46.4,3.0,
0.0,58.7,70.5,0500000US37109,"Lincoln County, North Carolina",37,109,"Lincoln County, North Carolina",87933,2411,1970,6642,87933,34910,7479,4381,4.98,7.55,21.42,70.5,58.7,1.13,
0.0,33.5,57.8,0500000US37111,"McDowell County, North Carolina",37,111,"McDowell County, North Carolina",44629,1023,1034,2884,44629,18184,4833,2057,4.61,6.46,26.58,57.8,33.5,0.97,
0.0,37.1,55.2,0500000US37115,"Madison County, North Carolina",37,115,"Madison County, North Carolina",21414,454,478,571,21414,8447,1959,932,4.35,2.67,23.19,55.2,37.1,0.4,
0.0,39.0,54.5,0500000US37121,"Mitchell County, North Carolina",37,121,"Mitchell County, North Carolina",14989,346,335,901,14989,6479,1331,681,4.54,6.01,20.54,54.5,39.0,0.9,
0.0,47.6,62.2,0500000US37125,"Moore County, North Carolina",37,125,"Moore County, North Carolina",100759,3057,2834,7384,100759,41782,9555,5891,5.85,7.33,22.87,62.2,47.6,1.1,
0.0,45.9,65.7,0500000US37127,"Nash County, North Carolina",37,127,"Nash County, North Carolina",95015,2618,2675,7122,95015,37793,13255,5293,5.57,7.5,35.07,65.7,45.9,1.12,
0.0,21.3,47.5,0500000US37131,"Northampton County, North Carolina",37,131,"Northampton County, North Carolina",17528,394,484,463,17528,7463,2103,878,5.01,2.64,28.18,47.5,21.3,0.4,
0.0,49.3,57.9,0500000US37133,"Onslow County, North Carolina",37,133,"Onslow County, North Carolina",203686,8425,8236,27060,203686,71009,29164,16661,8.18,13.29,41.07,57.9,49.3,1.99,
0.0,66.9,72.9,0500000US37135,"Orange County, North Carolina",37,135,"Orange County, North Carolina",145919,3076,3070,12740,145919,55534,19595,6146,4.21,8.73,35.28,72.9,66.9,1.31,
0.0,47.0,65.5,0500000US37139,"Pasquotank County, North Carolina",37,139,"Pasquotank County, North Carolina",40454,1343,1017,2501,40454,15422,5520,2360,5.83,6.18,35.79,65.5,47.0,0.93,
0.0,44.2,60.5,0500000US37143,"Perquimans County, North Carolina",37,143,"Perquimans County, North Carolina",13053,213,342,415,13053,5568,1303,555,4.25,3.18,23.4,60.5,44.2,0.48,
0.0,47.6,66.4,0500000US37145,"Person County, North Carolina",37,145,"Person County, North Carolina",39131,1018,1073,1911,39131,16139,3612,2091,5.34,4.88,22.38,66.4,47.6,0.73,
0.0,33.6,57.2,0500000US37149,"Polk County, North Carolina",37,149,"Polk County, North Carolina",19538,371,417,1162,19538,8541,2004,788,4.03,5.95,23.46,57.2,33.6,0.89,
0.0,48.7,64.4,0500000US37151,"Randolph County, North Carolina",37,151,"Randolph County, North Carolina",144403,4070,3948,17837,144403,55894,14657,8018,5.55,12.35,26.22,64.4,48.7,1.85,
0.0,24.9,50.2,0500000US37155,"Robeson County, North Carolina",37,155,"Robeson County, North Carolina",117573,4009,3782,11005,117573,42509,14628,7791,6.63,9.36,34.41,50.2,24.9,1.4,
0.0,20.8,53.6,0500000US17153,"Pulaski County, Illinois",17,153,"Pulaski County, Illinois",5177,124,143,98,5177,1886,534,267,5.16,1.89,28.31,53.6,20.8,0.28,
0.0,30.5,68.4,0500000US17145,"Perry County, Illinois",17,145,"Perry County, Illinois",20996,444,573,668,20996,8147,1885,1017,4.84,3.18,23.14,68.4,30.5,0.48,
0.0,65.8,78.2,0500000US17147,"Piatt County, Illinois",17,147,"Piatt County, Illinois",16698,448,481,251,16698,6783,1132,929,5.56,1.5,16.69,78.2,65.8,0.22,
0.0,42.4,64.0,0500000US17149,"Pike County, Illinois",17,149,"Pike County, Illinois",14776,457,434,223,14776,5734,1207,891,6.03,1.51,21.05,64.0,42.4,0.23,
0.0,37.5,63.8,0500000US17155,"Putnam County, Illinois",17,155,"Putnam County, Illinois",5628,137,160,353,5628,2400,426,297,5.28,6.27,17.75,63.8,37.5,0.94,
0.0,33.5,72.3,0500000US17159,"Richland County, Illinois",17,159,"Richland County, Illinois",15716,446,452,283,15716,6485,1745,898,5.71,1.8,26.91,72.3,33.5,0.27,
0.0,55.3,71.6,0500000US17161,"Rock Island County, Illinois",17,161,"Rock Island County, Illinois",143819,4412,4059,19477,143819,61014,19161,8471,5.89,13.54,31.4,71.6,55.3,2.03,
0.0,30.6,63.9,0500000US17165,"Saline County, Illinois",17,165,"Saline County, Illinois",23662,736,696,420,23662,10165,2623,1432,6.05,1.77,25.8,63.9,30.6,0.27,
0.0,61.0,73.7,0500000US17167,"Sangamon County, Illinois",17,167,"Sangamon County, Illinois",196122,5666,5398,4924,196122,84017,25147,11064,5.64,2.51,29.93,73.7,61.0,0.38,
0.0,37.7,65.5,0500000US17169,"Schuyler County, Illinois",17,169,"Schuyler County, Illinois",6879,171,98,173,6879,2725,526,269,3.91,2.51,19.3,65.5,37.7,0.38,
0.0,37.2,66.9,0500000US17173,"Shelby County, Illinois",17,173,"Shelby County, Illinois",21042,555,578,261,21042,8762,1821,1133,5.38,1.24,20.78,66.9,37.2,0.19,
0.0,26.0,69.8,0500000US17175,"Stark County, Illinois",17,175,"Stark County, Illinois",5395,145,139,124,5395,2326,559,284,5.26,2.3,24.03,69.8,26.0,0.34,
0.0,63.8,76.8,0500000US17179,"Tazewell County, Illinois",17,179,"Tazewell County, Illinois",131276,3570,3433,3385,131276,53676,12196,7003,5.33,2.58,22.72,76.8,63.8,0.39,
0.0,26.1,68.1,0500000US17181,"Union County, Illinois",17,181,"Union County, Illinois",17122,467,456,907,17122,6763,1457,923,5.39,5.3,21.54,68.1,26.1,0.8,
0.0,36.0,66.1,0500000US17183,"Vermilion County, Illinois",17,183,"Vermilion County, Illinois",74113,2295,2227,4035,74113,29904,9123,4522,6.1,5.44,30.51,66.1,36.0,0.82,
0.0,32.9,71.8,0500000US17187,"Warren County, Illinois",17,187,"Warren County, Illinois",16760,442,434,1733,16760,6836,1608,876,5.23,10.34,23.52,71.8,32.9,1.55,
0.0,42.9,71.3,0500000US17189,"Washington County, Illinois",17,189,"Washington County, Illinois",13781,363,344,212,13781,5747,1010,707,5.13,1.54,17.57,71.3,42.9,0.23,
